ppp-mia-53.shadow.net,[01/Jul/1995:00:07:50,-0400],"GET,/shuttle/missions/sts-71/mission-sts-71.html,HTTP/1.0",200,12040
asp.erinet.com,[01/Jul/1995:00:07:52,-0400],"GET,/images/WORLD-logosmall.gif,HTTP/1.0",200,669
ix-sd11-26.ix.netcom.com,[01/Jul/1995:00:07:52,-0400],"GET,/shuttle/countdown/count.gif,HTTP/1.0",200,40310
ppp-mia-53.shadow.net,[01/Jul/1995:00:07:53,-0400],"GET,/shuttle/missions/sts-71/sts-71-patch-small.gif,HTTP/1.0",200,12054
dnet018.sat.texas.net,[01/Jul/1995:00:07:56,-0400],"GET,/images/NASA-logosmall.gif,HTTP/1.0",200,786
slip1.yab.com,[01/Jul/1995:00:07:57,-0400],"GET,/history/skylab/skylab-2.html,HTTP/1.0",200,1708
dnet018.sat.texas.net,[01/Jul/1995:00:07:59,-0400],"GET,/images/MOSAIC-logosmall.gif,HTTP/1.0",200,363
dnet018.sat.texas.net,[01/Jul/1995:00:08:00,-0400],"GET,/images/USA-logosmall.gif,HTTP/1.0",200,234
166.79.67.111,[01/Jul/1995:00:08:02,-0400],"GET,/shuttle/countdown/,HTTP/1.0",200,3985
ppp-mia-53.shadow.net,[01/Jul/1995:00:08:03,-0400],"GET,/images/launch-logo.gif,HTTP/1.0",200,1713
ppp-mia-53.shadow.net,[01/Jul/1995:00:08:03,-0400],"GET,/images/KSC-logosmall.gif,HTTP/1.0",200,1204
dnet018.sat.texas.net,[01/Jul/1995:00:08:05,-0400],"GET,/images/WORLD-logosmall.gif,HTTP/1.0",200,669
www-proxy.crl.research.digital.com,[01/Jul/1995:00:08:05,-0400],"GET,/shuttle/countdown/liftoff.html,HTTP/1.0",200,4538
brandt.xensei.com,[01/Jul/1995:00:08:06,-0400],"GET,/shuttle/countdown/liftoff.html,HTTP/1.0",304,0
ix-wbg-va2-26.ix.netcom.com,[01/Jul/1995:00:08:07,-0400],"GET,/history/apollo/apollo-11/images/index.gif,HTTP/1.0",200,172537
www-proxy.crl.research.digital.com,[01/Jul/1995:00:08:09,-0400],"GET,/shuttle/countdown/video/livevideo.gif,HTTP/1.0",200,75100
slip1.kias.com,[01/Jul/1995:00:08:10,-0400],"GET,/shuttle/missions/missions.html,HTTP/1.0",200,8677
ix-li3-23.ix.netcom.com,[01/Jul/1995:00:08:11,-0400],"GET,/shuttle/missions/sts-71/movies/crew-arrival-t38.mpg,HTTP/1.0",200,305722
ppp-mia-53.shadow.net,[01/Jul/1995:00:08:12,-0400],"GET,/shuttle/countdown/,HTTP/1.0",200,3985
brandt.xensei.com,[01/Jul/1995:00:08:13,-0400],"GET,/images/NASA-logosmall.gif,HTTP/1.0",304,0
net-1-141.eden.com,[01/Jul/1995:00:08:13,-0400],"GET,/shuttle/missions/sts-71/images/KSC-95EC-0613.jpg,HTTP/1.0",200,61716
166.79.67.111,[01/Jul/1995:00:08:21,-0400],"GET,/images/KSC-logosmall.gif,HTTP/1.0",200,1204
ttyu0.tyrell.net,[01/Jul/1995:00:08:22,-0400],"GET,/,HTTP/1.0",200,7074
ttyu0.tyrell.net,[01/Jul/1995:00:08:25,-0400],"GET,/images/ksclogo-medium.gif,HTTP/1.0",200,5866
166.79.67.111,[01/Jul/1995:00:08:26,-0400],"GET,/images/NASA-logosmall.gif,HTTP/1.0",200,786
slip1.kias.com,[01/Jul/1995:00:08:26,-0400],"GET,/images/KSC-logosmall.gif,HTTP/1.0",200,1204
slip1.kias.com,[01/Jul/1995:00:08:27,-0400],"GET,/images/NASA-logosmall.gif,HTTP/1.0",200,786
ttyu0.tyrell.net,[01/Jul/1995:00:08:27,-0400],"GET,/images/NASA-logosmall.gif,HTTP/1.0",200,786
ttyu0.tyrell.net,[01/Jul/1995:00:08:27,-0400],"GET,/images/MOSAIC-logosmall.gif,HTTP/1.0",200,363
199.120.91.6,[01/Jul/1995:00:08:28,-0400],"GET,/shuttle/countdown/,HTTP/1.0",200,3985
129.94.144.152,[01/Jul/1995:00:08:29,-0400],"GET,/shuttle/technology/sts-newsref/sts-cron.html,HTTP/1.0",200,200053
ppp-mia-53.shadow.net,[01/Jul/1995:00:08:30,-0400],"GET,/shuttle/countdown/count.gif,HTTP/1.0",200,40310
ttyu0.tyrell.net,[01/Jul/1995:00:08:31,-0400],"GET,/images/WORLD-logosmall.gif,HTTP/1.0",200,669
ttyu0.tyrell.net,[01/Jul/1995:00:08:31,-0400],"GET,/images/USA-logosmall.gif,HTTP/1.0",200,234
slip132.indirect.com,[01/Jul/1995:00:08:31,-0400],"GET,/shuttle/missions/sts-71/images/KSC-95EC-0918.txt,HTTP/1.0",200,1391
199.120.91.6,[01/Jul/1995:00:08:32,-0400],"GET,/shuttle/countdown/count.gif,HTTP/1.0",200,40310
199.120.91.6,[01/Jul/1995:00:08:32,-0400],"GET,/images/NASA-logosmall.gif,HTTP/1.0",200,786
ix-sd11-26.ix.netcom.com,[01/Jul/1995:00:08:33,-0400],"GET,/shuttle/missions/sts-71/images/images.html,HTTP/1.0",200,7634
slip1.yab.com,[01/Jul/1995:00:08:38,-0400],"GET,/history/skylab/skylab-3.html,HTTP/1.0",200,1424
dnet018.sat.texas.net,[01/Jul/1995:00:08:41,-0400],"GET,/whats-new.html,HTTP/1.0",200,17314
199.120.91.6,[01/Jul/1995:00:08:43,-0400],"GET,/images/KSC-logosmall.gif,HTTP/1.0",200,1204
dnet018.sat.texas.net,[01/Jul/1995:00:08:43,-0400],"GET,/images/whatsnew.gif,HTTP/1.0",200,651
ix-dfw13-20.ix.netcom.com,[01/Jul/1995:00:08:49,-0400],"GET,/shuttle/countdown/,HTTP/1.0",200,3985
slip1.kias.com,[01/Jul/1995:00:08:49,-0400],"GET,/images/launchmedium.gif,HTTP/1.0",200,11853
brandt.xensei.com,[01/Jul/1995:00:08:50,-0400],"GET,/shuttle/countdown/video/livevideo.gif,HTTP/1.0",200,75344
ix-dfw13-20.ix.netcom.com,[01/Jul/1995:00:08:52,-0400],"GET,/shuttle/countdown/count.gif,HTTP/1.0",200,40310
ix-dfw13-20.ix.netcom.com,[01/Jul/1995:00:08:52,-0400],"GET,/images/NASA-logosmall.gif,HTTP/1.0",200,786
ix-dfw13-20.ix.netcom.com,[01/Jul/1995:00:08:52,-0400],"GET,/images/KSC-logosmall.gif,HTTP/1.0",200,1204
dnet018.sat.texas.net,[01/Jul/1995:00:08:54,-0400],"GET,/images/KSC-logosmall.gif,HTTP/1.0",200,1204
www-a1.proxy.aol.com,[01/Jul/1995:00:08:59,-0400],"GET,/shuttle/countdown/tour.html,HTTP/1.0",200,4347
pipe6.nyc.pipeline.com,[01/Jul/1995:00:09:00,-0400],"GET,/ksc.html,HTTP/1.0",200,7074
ix-sd11-26.ix.netcom.com,[01/Jul/1995:00:09:00,-0400],"GET,/shuttle/missions/sts-71/images/KSC-95EC-0869.jpg,HTTP/1.0",200,56275
pipe6.nyc.pipeline.com,[01/Jul/1995:00:09:00,-0400],"GET,/images/ksclogo-medium.gif,HTTP/1.0",200,5866
pipe6.nyc.pipeline.com,[01/Jul/1995:00:09:01,-0400],"GET,/images/MOSAIC-logosmall.gif,HTTP/1.0",200,363
slip1.yab.com,[01/Jul/1995:00:09:02,-0400],"GET,/history/skylab/skylab-4.html,HTTP/1.0",200,1393
pipe6.nyc.pipeline.com,[01/Jul/1995:00:09:02,-0400],"GET,/images/USA-logosmall.gif,HTTP/1.0",200,234
pipe6.nyc.pipeline.com,[01/Jul/1995:00:09:03,-0400],"GET,/images/WORLD-logosmall.gif,HTTP/1.0",200,669
129.94.144.152,[01/Jul/1995:00:09:05,-0400],"GET,/images/shuttle-patch-logo.gif,HTTP/1.0",200,891
129.94.144.152,[01/Jul/1995:00:09:06,-0400],"GET,/images/KSC-logosmall.gif,HTTP/1.0",200,1204
teleman.pr.mcs.net,[01/Jul/1995:00:09:07,-0400],"GET,/shuttle/missions/sts-71/images/KSC-95EC-0423.jpg,HTTP/1.0",200,84494
piweba3y.prodigy.com,[01/Jul/1995:00:09:07,-0400],"GET,/shuttle/technology/images/srb_mod_compare_6-small.gif,HTTP/1.0",200,28219
waters-gw.starway.net.au,[01/Jul/1995:00:09:16,-0400],"GET,/shuttle/missions/51-l/images/86HC125.GIF,HTTP/1.0",200,100705
www-a1.proxy.aol.com,[01/Jul/1995:00:09:16,-0400],"GET,/images/KSC-94EC-412-small.gif,HTTP/1.0",200,20484
166.79.67.111,[01/Jul/1995:00:09:17,-0400],"GET,/shuttle/countdown/count.gif,HTTP/1.0",200,40310
wwwproxy.info.au,[01/Jul/1995:00:09:18,-0400],"GET,/software/winvn/winvn.html,HTTP/1.0",200,9867
news.ti.com,[01/Jul/1995:00:09:19,-0400],"GET,/shuttle/missions/sts-71/sts-71-day-03-highlights.html,HTTP/1.0",200,6104
wwwproxy.info.au,[01/Jul/1995:00:09:21,-0400],"GET,/software/winvn/winvn.gif,HTTP/1.0",200,25218
wwwproxy.info.au,[01/Jul/1995:00:09:21,-0400],"GET,/software/winvn/bluemarb.gif,HTTP/1.0",200,4441
citynet.ci.la.ca.us,[01/Jul/1995:00:09:23,-0400],"GET,/shuttle/countdown/,HTTP/1.0",200,3985
wwwproxy.info.au,[01/Jul/1995:00:09:25,-0400],"GET,/software/winvn/wvsmall.gif,HTTP/1.0",200,13372
wwwproxy.info.au,[01/Jul/1995:00:09:28,-0400],"GET,/images/KSC-logosmall.gif,HTTP/1.0",304,0
pm110.spectra.net,[01/Jul/1995:00:09:30,-0400],"GET,/shuttle/missions/sts-71/mission-sts-71.html,HTTP/1.0",200,12040
wwwproxy.info.au,[01/Jul/1995:00:09:30,-0400],"GET,/images/construct.gif,HTTP/1.0",200,1414
pm110.spectra.net,[01/Jul/1995:00:09:33,-0400],"GET,/shuttle/missions/sts-71/sts-71-patch-small.gif,HTTP/1.0",200,12054
brandt.xensei.com,[01/Jul/1995:00:09:34,-0400],"GET,/shuttle/countdown/liftoff.html,HTTP/1.0",304,0
wwwproxy.info.au,[01/Jul/1995:00:09:35,-0400],"GET,/images/MOSAIC-logosmall.gif,HTTP/1.0",304,0
ix-sd11-26.ix.netcom.com,[01/Jul/1995:00:09:36,-0400],"GET,/shuttle/missions/sts-71/images/KSC-95EC-0918.jpg,HTTP/1.0",200,46888
129.94.144.152,[01/Jul/1995:00:09:37,-0400],"GET,/shuttle/missions/51-l/mission-51-l.html,HTTP/1.0",200,6723
pm110.spectra.net,[01/Jul/1995:00:09:37,-0400],"GET,/images/KSC-logosmall.gif,HTTP/1.0",200,1204
wwwproxy.info.au,[01/Jul/1995:00:09:39,-0400],"GET,/images/WORLD-logosmall.gif,HTTP/1.0",304,0
wwwproxy.info.au,[01/Jul/1995:00:09:39,-0400],"GET,/images/USA-logosmall.gif,HTTP/1.0",304,0
pm110.spectra.net,[01/Jul/1995:00:09:40,-0400],"GET,/images/launch-logo.gif,HTTP/1.0",200,1713
dnet018.sat.texas.net,[01/Jul/1995:00:09:44,-0400],"GET,/shuttle/missions/sts-63/sts-63-patch-small.gif,HTTP/1.0",200,16102
brandt.xensei.com,[01/Jul/1995:00:09:46,-0400],"GET,/images/NASA-logosmall.gif,HTTP/1.0",304,0
teleman.pr.mcs.net,[01/Jul/1995:00:09:48,-0400],"GET,/shuttle/missions/sts-71/images/KSC-95EC-0613.jpg,HTTP/1.0",200,61716
129.94.144.152,[01/Jul/1995:00:09:50,-0400],"GET,/images/launch-logo.gif,HTTP/1.0",200,1713
129.94.144.152,[01/Jul/1995:00:09:52,-0400],"GET,/shuttle/missions/51-l/51-l-patch-small.gif,HTTP/1.0",200,10495
pm110.spectra.net,[01/Jul/1995:00:09:54,-0400],"GET,/shuttle/countdown/,HTTP/1.0",200,3985
slip1.kias.com,[01/Jul/1995:00:09:55,-0400],"GET,/htbin/wais.pl,HTTP/1.0",200,308
pm110.spectra.net,[01/Jul/1995:00:09:56,-0400],"GET,/images/NASA-logosmall.gif,HTTP/1.0",200,786
dnet018.sat.texas.net,[01/Jul/1995:00:09:57,-0400],"GET,/shuttle/missions/sts-63/mission-sts-63.html,HTTP/1.0",200,53003
pm110.spectra.net,[01/Jul/1995:00:09:57,-0400],"GET,/shuttle/countdown/count.gif,HTTP/1.0",200,40310
ix-dfw13-20.ix.netcom.com,[01/Jul/1995:00:10:01,-0400],"GET,/shuttle/missions/sts-71/movies/movies.html,HTTP/1.0",200,3092
205.212.115.106,[01/Jul/1995:00:10:01,-0400],"GET,/shuttle/missions/sts-71/images/KSC-95EC-0876.gif,HTTP/1.0",200,51398
ix-dfw13-20.ix.netcom.com,[01/Jul/1995:00:10:02,-0400],"GET,/shuttle/missions/sts-71/sts-71-patch-small.gif,HTTP/1.0",200,12054
129.188.154.200,[01/Jul/1995:00:10:04,-0400],"GET,/shuttle/missions/sts-71/movies/,HTTP/1.0",200,3090
129.188.154.200,[01/Jul/1995:00:10:07,-0400],"GET,/icons/blank.xbm,HTTP/1.0",200,509
129.188.154.200,[01/Jul/1995:00:10:07,-0400],"GET,/icons/menu.xbm,HTTP/1.0",200,527
129.188.154.200,[01/Jul/1995:00:10:07,-0400],"GET,/icons/movie.xbm,HTTP/1.0",200,530
129.188.154.200,[01/Jul/1995:00:10:07,-0400],"GET,/icons/text.xbm,HTTP/1.0",200,527
citynet.ci.la.ca.us,[01/Jul/1995:00:10:08,-0400],"GET,/shuttle/missions/sts-71/images/images.html,HTTP/1.0",200,7634
brandt.xensei.com,[01/Jul/1995:00:10:08,-0400],"GET,/shuttle/countdown/video/livevideo.gif,HTTP/1.0",200,74691
slip1.kias.com,[01/Jul/1995:00:10:12,-0400],"GET,/shuttle/missions/sts-71/mission-sts-71.html,HTTP/1.0",200,12040
slip1.kias.com,[01/Jul/1995:00:10:15,-0400],"GET,/shuttle/missions/sts-71/sts-71-patch-small.gif,HTTP/1.0",200,12054
www-a1.proxy.aol.com,[01/Jul/1995:00:10:16,-0400],"GET,/shuttle/countdown/lps/fr.html,HTTP/1.0",200,1879
netport-27.iu.net,[01/Jul/1995:00:10:19,-0400],"GET,/pub/winvn/readme.txt,HTTP/1.0",404,0
corp-uu.infoseek.com,[01/Jul/1995:00:10:22,-0400],"GET,/ksc.html,HTTP/1.0",200,7074
129.188.154.200,[01/Jul/1995:00:10:23,-0400],"GET,/shuttle/missions/sts-71/,HTTP/1.0",200,3373
ix-dfw13-20.ix.netcom.com,[01/Jul/1995:00:10:23,-0400],"GET,/shuttle/countdown/liftoff.html,HTTP/1.0",200,4538
ix-sd11-26.ix.netcom.com,[01/Jul/1995:00:10:24,-0400],"GET,/shuttle/missions/sts-71/images/KSC-95EC-0916.jpg,HTTP/1.0",200,34029
netport-27.iu.net,[01/Jul/1995:00:10:28,-0400],"GET,/pub/winvn/readme.txt,HTTP/1.0",404,0
slip1.kias.com,[01/Jul/1995:00:10:28,-0400],"GET,/images/launch-logo.gif,HTTP/1.0",200,1713
205.157.131.144,[01/Jul/1995:00:10:28,-0400],"GET,/shuttle/countdown/,HTTP/1.0",200,3985
129.188.154.200,[01/Jul/1995:00:10:29,-0400],"GET,/shuttle/missions/sts-71/images/,HTTP/1.0",200,16890
www-a1.proxy.aol.com,[01/Jul/1995:00:10:29,-0400],"GET,/shuttle/countdown/lps/back.gif,HTTP/1.0",200,1289
129.188.154.200,[01/Jul/1995:00:10:29,-0400],"GET,/icons/image.xbm,HTTP/1.0",200,509
waters-gw.starway.net.au,[01/Jul/1995:00:10:31,-0400],"GET,/shuttle/missions/51-l/images/86HC159.GIF,HTTP/1.0",200,78295
www-d3.proxy.aol.com,[01/Jul/1995:00:10:32,-0400],"GET,/shuttle/missions/sts-71/images/images.html,HTTP/1.0",200,7634
ppp4.sunrem.com,[01/Jul/1995:00:10:34,-0400],"GET,/shuttle/missions/sts-71/images/images.html,HTTP/1.0",200,7634
205.157.131.144,[01/Jul/1995:00:10:34,-0400],"GET,/images/KSC-logosmall.gif,HTTP/1.0",200,1204
205.157.131.144,[01/Jul/1995:00:10:34,-0400],"GET,/images/NASA-logosmall.gif,HTTP/1.0",200,786
205.157.131.144,[01/Jul/1995:00:10:36,-0400],"GET,/shuttle/countdown/count.gif,HTTP/1.0",200,40310
dnet018.sat.texas.net,[01/Jul/1995:00:10:37,-0400],"GET,/images/launch-logo.gif,HTTP/1.0",200,1713
129.94.144.152,[01/Jul/1995:00:10:39,-0400],"GET,/shuttle/missions/51-l/51-l-info.html,HTTP/1.0",200,1387
ppp-mia-53.shadow.net,[01/Jul/1995:00:10:40,-0400],"GET,/shuttle/missions/sts-71/images/images.html,HTTP/1.0",200,7634
brandt.xensei.com,[01/Jul/1995:00:10:41,-0400],"GET,/shuttle/countdown/liftoff.html,HTTP/1.0",304,0
brandt.xensei.com,[01/Jul/1995:00:10:43,-0400],"GET,/images/NASA-logosmall.gif,HTTP/1.0",304,0
ix-tam1-26.ix.netcom.com,[01/Jul/1995:00:10:43,-0400],"GET,/,HTTP/1.0",200,7074
taiki4.envi.osakafu-u.ac.jp,[01/Jul/1995:00:10:45,-0400],"GET,/ksc.html,HTTP/1.0",200,7074
taiki4.envi.osakafu-u.ac.jp,[01/Jul/1995:00:10:48,-0400],"GET,/images/ksclogo-medium.gif,HTTP/1.0",200,5866
ix-tam1-26.ix.netcom.com,[01/Jul/1995:00:10:49,-0400],"GET,/images/ksclogo-medium.gif,HTTP/1.0",200,5866
dynip38.efn.org,[01/Jul/1995:00:10:50,-0400],"GET,/software,HTTP/1.0",302,0
dynip38.efn.org,[01/Jul/1995:00:10:51,-0400],"GET,/software/,HTTP/1.0",200,689
129.188.154.200,[01/Jul/1995:00:10:52,-0400],"GET,/icons/image.xbm,HTTP/1.0",200,509
teleman.pr.mcs.net,[01/Jul/1995:00:10:53,-0400],"GET,/shuttle/missions/sts-71/images/KSC-95EC-0871.jpg,HTTP/1.0",200,60280
dynip38.efn.org,[01/Jul/1995:00:10:53,-0400],"GET,/icons/blank.xbm,HTTP/1.0",304,0
dynip38.efn.org,[01/Jul/1995:00:10:53,-0400],"GET,/icons/menu.xbm,HTTP/1.0",304,0
ix-tam1-26.ix.netcom.com,[01/Jul/1995:00:10:55,-0400],"GET,/images/NASA-logosmall.gif,HTTP/1.0",200,786
ix-dfw13-20.ix.netcom.com,[01/Jul/1995:00:10:57,-0400],"GET,/shuttle/countdown/video/livevideo.gif,HTTP/1.0",200,75142
ix-tam1-26.ix.netcom.com,[01/Jul/1995:00:10:59,-0400],"GET,/images/MOSAIC-logosmall.gif,HTTP/1.0",200,363
ix-tam1-26.ix.netcom.com,[01/Jul/1995:00:11:00,-0400],"GET,/images/USA-logosmall.gif,HTTP/1.0",200,234
ix-tam1-26.ix.netcom.com,[01/Jul/1995:00:11:02,-0400],"GET,/images/WORLD-logosmall.gif,HTTP/1.0",200,669
dynip38.efn.org,[01/Jul/1995:00:11:02,-0400],"GET,/software/winvn/,HTTP/1.0",200,2244
taiki4.envi.osakafu-u.ac.jp,[01/Jul/1995:00:11:03,-0400],"GET,/images/NASA-logosmall.gif,HTTP/1.0",200,786
dynip38.efn.org,[01/Jul/1995:00:11:04,-0400],"GET,/icons/text.xbm,HTTP/1.0",304,0
133.127.203.203,[01/Jul/1995:00:11:08,-0400],"GET,/shuttle/missions/sts-71/movies/crew-arrival-t38.mpg,HTTP/1.0",200,305722
dynip38.efn.org,[01/Jul/1995:00:11:09,-0400],"GET,/icons/image.xbm,HTTP/1.0",304,0
ix-sd11-26.ix.netcom.com,[01/Jul/1995:00:11:12,-0400],"GET,/shuttle/missions/sts-71/images/KSC-95EC-0911.jpg,HTTP/1.0",200,45966
brandt.xensei.com,[01/Jul/1995:00:11:12,-0400],"GET,/shuttle/countdown/video/livevideo.gif,HTTP/1.0",200,75142
dnet018.sat.texas.net,[01/Jul/1995:00:11:13,-0400],"GET,/history/apollo/apollo-13/apollo-13-info.html,HTTP/1.0",200,1583
ppp-mia-53.shadow.net,[01/Jul/1995:00:11:13,-0400],"GET,/shuttle/missions/sts-71/images/index71.gif,HTTP/1.0",200,49152
129.188.154.200,[01/Jul/1995:00:11:14,-0400],"GET,/shuttle/missions,HTTP/1.0",302,0
ottgate2.bnr.ca,[01/Jul/1995:00:11:14,-0400],"GET,/htbin/cdt_main.pl,HTTP/1.0",200,3214
129.188.154.200,[01/Jul/1995:00:11:15,-0400],"GET,/shuttle/missions/,HTTP/1.0",200,12283
www-d3.proxy.aol.com,[01/Jul/1995:00:11:16,-0400],"GET,/shuttle/missions/sts-71/images/KSC-95EC-0917.gif,HTTP/1.0",200,30995
dd11-054.compuserve.com,[01/Jul/1995:00:11:17,-0400],"GET,/shuttle/missions/sts-67/sts-67-patch-small.gif,HTTP/1.0",200,17083
slip1.kias.com,[01/Jul/1995:00:11:19,-0400],"GET,/shuttle/countdown/,HTTP/1.0",200,3985
news.ti.com,[01/Jul/1995:00:11:19,-0400],"GET,/shuttle/missions/100th.html,HTTP/1.0",200,32303
ppp3_136.bekkoame.or.jp,[01/Jul/1995:00:11:21,-0400],"GET,/,HTTP/1.0",200,7074
204.19.123.36,[01/Jul/1995:00:11:23,-0400],"GET,/shuttle/missions/sts-71/images/images.html,HTTP/1.0",200,7634
ad11-010.compuserve.com,[01/Jul/1995:00:11:24,-0400],"GET,/shuttle/missions/sts-71/images/images.html,HTTP/1.0",200,7634
www-a1.proxy.aol.com,[01/Jul/1995:00:11:24,-0400],"GET,/facilities/tour.html,HTTP/1.0",200,3723
slip1.kias.com,[01/Jul/1995:00:11:24,-0400],"GET,/shuttle/countdown/count.gif,HTTP/1.0",200,40310
205.212.115.106,[01/Jul/1995:00:11:27,-0400],"GET,/shuttle/missions/sts-71/images/KSC-95EC-0911.gif,HTTP/1.0",200,31242
156.151.176.30,[01/Jul/1995:00:11:27,-0400],"GET,/shuttle/missions/sts-71/movies/movies.html,HTTP/1.0",200,3092
pm28.sonic.net,[01/Jul/1995:00:11:27,-0400],"GET,/shuttle/countdown/,HTTP/1.0",200,3985
205.157.131.144,[01/Jul/1995:00:11:28,-0400],"GET,/shuttle/missions/sts-71/images/images.html,HTTP/1.0",200,7634
ppp3_136.bekkoame.or.jp,[01/Jul/1995:00:11:29,-0400],"GET,/images/ksclogo-medium.gif,HTTP/1.0",200,5866
dnet018.sat.texas.net,[01/Jul/1995:00:11:29,-0400],"GET,/history/apollo/apollo-13/movies/,HTTP/1.0",200,945
dnet018.sat.texas.net,[01/Jul/1995:00:11:30,-0400],"GET,/icons/blank.xbm,HTTP/1.0",200,509
pm28.sonic.net,[01/Jul/1995:00:11:31,-0400],"GET,/shuttle/countdown/count.gif,HTTP/1.0",200,40310
pipe6.nyc.pipeline.com,[01/Jul/1995:00:11:32,-0400],"GET,/shuttle/missions/sts-71/movies/movies.html,HTTP/1.0",200,3092
piweba1y.prodigy.com,[01/Jul/1995:00:11:33,-0400],"GET,/,HTTP/1.0",200,7074
pm28.sonic.net,[01/Jul/1995:00:11:34,-0400],"GET,/images/NASA-logosmall.gif,HTTP/1.0",200,786
dnet018.sat.texas.net,[01/Jul/1995:00:11:35,-0400],"GET,/icons/menu.xbm,HTTP/1.0",200,527
citynet.ci.la.ca.us,[01/Jul/1995:00:11:35,-0400],"GET,/shuttle/missions/sts-71/images/KSC-95EC-0443.gif,HTTP/1.0",200,64910
dnet018.sat.texas.net,[01/Jul/1995:00:11:35,-0400],"GET,/icons/movie.xbm,HTTP/1.0",200,530
129.188.154.200,[01/Jul/1995:00:11:35,-0400],"GET,/shuttle,HTTP/1.0",302,0
ix-wbg-va2-26.ix.netcom.com,[01/Jul/1995:00:11:36,-0400],"GET,/history/apollo/apollo-11/images/690700.GIF,HTTP/1.0",200,125771
dynip38.efn.org,[01/Jul/1995:00:11:36,-0400],"GET,/software/winvn/release.txt,HTTP/1.0",200,23052
pm28.sonic.net,[01/Jul/1995:00:11:36,-0400],"GET,/images/KSC-logosmall.gif,HTTP/1.0",200,1204
ix-tam1-26.ix.netcom.com,[01/Jul/1995:00:11:36,-0400],"GET,/shuttle/missions/sts-71/mission-sts-71.html,HTTP/1.0",200,12040
ppp4.sunrem.com,[01/Jul/1995:00:11:37,-0400],"GET,/shuttle/missions/sts-71/images/KSC-95EC-0443.gif,HTTP/1.0",200,64910
129.188.154.200,[01/Jul/1995:00:11:37,-0400],"GET,/shuttle/,HTTP/1.0",200,957
204.120.76.119,[01/Jul/1995:00:11:38,-0400],"GET,/shuttle/missions/sts-71/images/images.html,HTTP/1.0",200,7634
129.188.154.200,[01/Jul/1995:00:11:38,-0400],"GET,/shuttle/missions/sts-71/movies/sts-71-launch.mpg,HTTP/1.0",200,106496
ppp3_136.bekkoame.or.jp,[01/Jul/1995:00:11:40,-0400],"GET,/images/NASA-logosmall.gif,HTTP/1.0",200,786
www-d3.proxy.aol.com,[01/Jul/1995:00:11:41,-0400],"GET,/shuttle/missions/sts-71/images/KSC-95EC-0915.gif,HTTP/1.0",200,29634
ottgate2.bnr.ca,[01/Jul/1995:00:11:42,-0400],"GET,/shuttle/countdown/count.html,HTTP/1.0",200,73231
leet.cts.com,[01/Jul/1995:00:11:45,-0400],"GET,/shuttle/missions/sts-71/mission-sts-71.html,HTTP/1.0",200,12040
ix-sd11-26.ix.netcom.com,[01/Jul/1995:00:11:46,-0400],"GET,/shuttle/missions/sts-71/images/KSC-95EC-0906.jpg,HTTP/1.0",200,58414
ppp3_136.bekkoame.or.jp,[01/Jul/1995:00:11:47,-0400],"GET,/images/MOSAIC-logosmall.gif,HTTP/1.0",200,363
129.188.154.200,[01/Jul/1995:00:11:48,-0400],"GET,/shuttle/movies/,HTTP/1.0",200,602
200.13.2.37,[01/Jul/1995:00:11:48,-0400],"GET,/shuttle/missions/missions.html,HTTP/1.0",200,8677
dynip38.efn.org,[01/Jul/1995:00:11:49,-0400],"GET,/software/winvn/winvn.html,HTTP/1.0",200,9867
ix-tam1-26.ix.netcom.com,[01/Jul/1995:00:11:49,-0400],"GET,/shuttle/missions/sts-71/sts-71-patch-small.gif,HTTP/1.0",200,12054
ppp3_136.bekkoame.or.jp,[01/Jul/1995:00:11:49,-0400],"GET,/images/USA-logosmall.gif,HTTP/1.0",200,234
dynip38.efn.org,[01/Jul/1995:00:11:51,-0400],"GET,/software/winvn/winvn.gif,HTTP/1.0",200,25218
dynip38.efn.org,[01/Jul/1995:00:11:51,-0400],"GET,/images/construct.gif,HTTP/1.0",304,0
dynip38.efn.org,[01/Jul/1995:00:11:54,-0400],"GET,/software/winvn/wvsmall.gif,HTTP/1.0",200,13372
200.13.2.37,[01/Jul/1995:00:11:55,-0400],"GET,/images/launchmedium.gif,HTTP/1.0",200,11853
ppp3_136.bekkoame.or.jp,[01/Jul/1995:00:11:55,-0400],"GET,/images/WORLD-logosmall.gif,HTTP/1.0",200,669
teleman.pr.mcs.net,[01/Jul/1995:00:11:56,-0400],"GET,/shuttle/countdown/tour.html,HTTP/1.0",200,4347
ppp046.st.rim.or.jp,[01/Jul/1995:00:11:57,-0400],"GET,/ksc.html,HTTP/1.0",200,7074
ppp111.cs.mci.com,[01/Jul/1995:00:11:58,-0400],"GET,/shuttle/missions/sts-74/mission-sts-74.html,HTTP/1.0",200,3707
teleman.pr.mcs.net,[01/Jul/1995:00:11:58,-0400],"GET,/images/KSC-94EC-412-small.gif,HTTP/1.0",200,20484
ppp111.cs.mci.com,[01/Jul/1995:00:12:02,-0400],"GET,/shuttle/missions/sts-74/sts-74-patch-small.gif,HTTP/1.0",200,4179
dynip38.efn.org,[01/Jul/1995:00:12:02,-0400],"GET,/images/KSC-logosmall.gif,HTTP/1.0",200,1204
204.19.123.36,[01/Jul/1995:00:12:03,-0400],"GET,/shuttle/missions/sts-71/images/KSC-95EC-0917.gif,HTTP/1.0",200,30995
